City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Total Internet Services,Contract,Payment Method,Total Charges,Churn Value
Durham,Female,0,1,1,10,1,0,0,0,Month-to-month,Bank transfer (automatic),196.75,0
Forbestown,Female,0,1,1,72,1,1,DSL,5,Two year,Bank transfer (automatic),5824.75,0
Forest Ranch,Female,0,0,0,28,1,0,DSL,2,Month-to-month,Bank transfer (automatic),1517.5,0
Glenn,Male,0,1,0,38,1,1,Fiber optic,2,Month-to-month,Bank transfer (automatic),3479.05,0
Goodyears Bar,Female,0,0,0,61,1,1,Fiber optic,6,One year,Electronic check,7365.7,0
Grass Valley,Male,0,1,1,52,1,1,0,0,Two year,Mailed check,1331.05,0
Penn Valley,Male,0,0,0,67,1,0,0,0,One year,Mailed check,1195.95,0
Greenville,Female,0,0,1,34,1,1,Fiber optic,6,Two year,Credit card (automatic),3946.9,0
Gridley,Female,0,0,0,54,1,0,DSL,5,Two year,Electronic check,4299.95,0
Grass Valley,Female,0,1,0,1,1,0,0,0,Month-to-month,Bank transfer (automatic),20.3,0
Magalia,Female,0,0,1,46,1,0,Fiber optic,4,Month-to-month,Electronic check,4391.25,0
Meridian,Female,0,1,1,55,1,1,DSL,4,One year,Credit card (automatic),4213.9,0
Nevada City,Female,0,0,0,1,1,0,0,0,Month-to-month,Mailed check,19.9,0
North San Juan,Male,1,1,0,64,1,0,Fiber optic,2,One year,Credit card (automatic),5017.7,0
Oregon House,Female,0,1,0,58,1,1,DSL,5,Two year,Electronic check,4916.4,0
Orland,Male,0,1,0,56,0,0,DSL,4,One year,Bank transfer (automatic),2959.8,0
Oroville,Male,0,1,1,72,1,0,Fiber optic,5,Two year,Credit card (automatic),7559.55,0
Palermo,Male,1,1,0,72,1,1,Fiber optic,3,One year,Credit card (automatic),7133.1,0
Paradise,Male,0,0,0,22,1,1,Fiber optic,1,Month-to-month,Electronic check,1799.3,0
Chico,Female,0,0,0,39,0,0,DSL,3,Month-to-month,Bank transfer (automatic),1597.05,0
Richvale,Female,0,0,0,12,1,0,DSL,0,Month-to-month,Bank transfer (automatic),524.35,0
Rough And Ready,Male,0,1,0,54,1,0,DSL,4,Two year,Bank transfer (automatic),4191.45,0
Smartville,Female,0,0,0,18,0,0,DSL,3,One year,Mailed check,711.95,0
Stirling City,Male,0,1,0,32,1,0,DSL,4,One year,Mailed check,2201.75,0
Stonyford,Female,0,0,0,41,1,0,0,0,One year,Mailed check,806.95,0
Strawberry Valley,Male,0,1,1,67,1,1,0,0,Two year,Bank transfer (automatic),1620.45,0
Sutter,Male,0,1,0,65,1,1,Fiber optic,4,Month-to-month,Electronic check,6812.95,0
Taylorsville,Female,0,0,0,25,1,1,DSL,5,Month-to-month,Bank transfer (automatic),1837.9,0
Washington,Female,0,1,0,67,1,1,Fiber optic,5,One year,Credit card (automatic),7344.45,0
Willows,Female,1,0,0,43,0,0,DSL,2,Month-to-month,Credit card (automatic),1500.25,0
Yuba City,Female,0,0,0,24,1,0,Fiber optic,3,Month-to-month,Electronic check,2283.15,0
Redding,Male,0,1,1,69,1,0,0,0,Two year,Bank transfer (automatic),1376.5,0
Redding,Female,0,0,1,37,1,0,0,0,One year,Bank transfer (automatic),755.4,0
Redding,Male,0,1,1,20,0,0,DSL,3,Two year,Credit card (automatic),825.4,0
Adin,Male,0,0,0,7,1,0,Fiber optic,0,Month-to-month,Bank transfer (automatic),488.65,0
Bieber,Male,0,0,0,41,0,0,DSL,3,One year,Electronic check,2075.1,0
Big Bar,Female,0,0,0,54,1,0,Fiber optic,4,One year,Credit card (automatic),5299.65,0
Burney,Male,1,0,0,69,1,0,0,0,Two year,Credit card (automatic),1356.3,0
Callahan,Female,0,0,0,53,1,0,Fiber optic,4,One year,Credit card (automatic),5042.75,0
Canby,Male,0,1,1,18,0,0,DSL,3,One year,Credit card (automatic),812.4,0
Cassel,Male,0,1,0,64,1,0,Fiber optic,5,Two year,Credit card (automatic),6605.55,0
Shasta Lake,Female,0,0,0,20,0,0,DSL,0,Month-to-month,Credit card (automatic),505.95,0
Chester,Male,0,1,1,57,1,0,DSL,3,One year,Mailed check,3509.4,0
Corning,Male,1,1,0,63,1,1,Fiber optic,5,Two year,Credit card (automatic),6991.9,0
Cottonwood,Male,0,1,1,13,0,0,DSL,3,Two year,Mailed check,590.35,0
Dorris,Female,1,1,0,48,1,0,DSL,2,One year,Bank transfer (automatic),2789.7,0
Dunsmuir,Male,0,1,1,57,1,0,0,0,Two year,Mailed check,1123.15,0
Etna,Male,0,1,0,71,1,1,Fiber optic,5,One year,Bank transfer (automatic),7953.25,0
Fall River Mills,Female,0,1,1,7,1,1,DSL,0,Month-to-month,Electronic check,349.8,0
Flournoy,Female,0,0,0,16,1,1,DSL,1,Month-to-month,Bank transfer (automatic),1067.05,0
Forks Of Salmon,Male,0,1,0,34,1,1,Fiber optic,3,Month-to-month,Electronic check,3527.3,0
French Gulch,Male,0,0,0,16,1,1,Fiber optic,1,Month-to-month,Mailed check,1248.9,0
Gazelle,Male,0,0,1,48,1,1,DSL,3,One year,Bank transfer (automatic),3035.35,0
Gerber,Male,0,1,1,58,1,0,DSL,4,One year,Credit card (automatic),4300.8,0
Greenview,Female,0,1,0,72,1,1,DSL,5,Two year,Bank transfer (automatic),6065.3,0
Grenada,Female,0,0,0,7,1,0,0,0,Month-to-month,Mailed check,144.95,0
Hornbrook,Female,0,0,0,30,1,0,DSL,5,One year,Credit card (automatic),2308.6,0
Hyampom,Male,0,1,0,31,1,1,DSL,1,Month-to-month,Credit card (automatic),1882.8,0
Igo,Female,1,0,0,46,1,1,DSL,3,One year,Credit card (automatic),3255.35,0
Junction City,Male,0,1,0,50,1,0,0,0,Two year,Mailed check,1067.65,0
Klamath River,Male,0,1,0,28,1,0,Fiber optic,1,Month-to-month,Bank transfer (automatic),2065.4,0
Lakehead,Female,0,0,0,66,0,0,DSL,6,Two year,Bank transfer (automatic),4136.4,0
Lookout,Female,0,1,1,41,1,0,Fiber optic,3,Month-to-month,Bank transfer (automatic),3848.0,0
Los Molinos,Male,1,1,0,72,1,1,Fiber optic,5,Two year,Bank transfer (automatic),8022.85,0
Mcarthur,Female,0,0,0,7,1,0,0,0,One year,Mailed check,173.15,0
Mccloud,Female,0,1,1,38,1,0,0,0,Month-to-month,Mailed check,781.25,0
Macdoel,Male,0,0,0,44,1,0,Fiber optic,5,One year,Electronic check,4510.8,0
Manton,Male,0,1,1,47,1,1,Fiber optic,6,One year,Bank transfer (automatic),5317.8,0
Mill Creek,Male,0,1,1,53,1,0,Fiber optic,3,Month-to-month,Electronic check,4779.45,0
Millville,Male,0,1,0,4,1,1,DSL,2,Month-to-month,Electronic check,250.1,0
Mineral,Male,1,0,0,20,1,1,Fiber optic,1,Month-to-month,Electronic check,1745.2,0
Montgomery Creek,Male,1,1,0,57,1,1,DSL,3,One year,Credit card (automatic),4140.1,0
Mount Shasta,Female,1,1,0,44,1,0,Fiber optic,3,Month-to-month,Electronic check,3670.5,0
Nubieber,Male,0,0,0,24,1,0,DSL,1,Month-to-month,Mailed check,1167.8,0
Oak Run,Male,0,1,1,15,0,0,DSL,1,Month-to-month,Bank transfer (automatic),469.65,0
Platina,Female,0,0,0,24,1,0,DSL,2,Month-to-month,Credit card (automatic),1381.2,0
Round Mountain,Female,0,0,0,33,1,1,Fiber optic,4,Month-to-month,Electronic check,3645.5,0
Scott Bar,Female,0,1,1,58,1,0,0,0,Two year,Mailed check,1158.85,0
Seiad Valley,Female,0,1,1,72,1,1,Fiber optic,3,Two year,Bank transfer (automatic),6954.15,0
Shasta,Female,0,1,0,71,1,1,0,0,Two year,Mailed check,1672.1,0
Tehama,Male,0,1,0,51,1,0,DSL,6,Two year,Credit card (automatic),4307.1,0
Vina,Male,1,1,0,72,1,0,Fiber optic,3,Two year,Credit card (automatic),6141.65,0
Weed,Male,0,0,1,14,1,0,DSL,5,Two year,Bank transfer (automatic),1054.8,0
Whitmore,Female,0,1,1,72,1,1,DSL,4,Two year,Mailed check,5430.65,0
Yreka,Female,0,1,1,22,0,0,DSL,2,Month-to-month,Electronic check,849.9,0
Alturas,Female,0,0,0,2,1,1,Fiber optic,1,Month-to-month,Electronic check,151.75,0
Blairsden Graeagle,Female,0,0,0,15,1,0,0,0,Month-to-month,Mailed check,299.4,0
Cedarville,Male,0,1,1,51,1,0,0,0,Two year,Credit card (automatic),1086.75,0
Chilcoot,Male,0,1,0,70,0,0,DSL,3,Two year,Credit card (automatic),2692.75,0
Clio,Female,0,1,1,71,1,0,0,0,Two year,Bank transfer (automatic),1389.6,0
Coleville,Female,0,1,1,39,1,1,Fiber optic,3,Month-to-month,Credit card (automatic),3767.4,0
Davis Creek,Female,0,1,1,61,1,1,DSL,2,Month-to-month,Electronic check,3641.5,0
Doyle,Female,0,0,0,52,1,0,DSL,1,Month-to-month,Bank transfer (automatic),2535.55,0
Fort Bidwell,Male,0,1,0,64,1,1,Fiber optic,5,One year,Mailed check,6880.85,0
Herlong,Male,0,1,0,62,1,0,DSL,3,Two year,Credit card (automatic),3753.2,0
Janesville,Male,0,1,0,30,1,0,0,0,Two year,Mailed check,637.55,0
Likely,Male,1,1,0,63,1,0,DSL,6,One year,Bank transfer (automatic),5329.55,0
Litchfield,Female,0,0,0,1,1,0,DSL,0,Month-to-month,Credit card (automatic),44.55,0
Loyalton,Male,0,1,0,15,1,1,Fiber optic,4,Month-to-month,Electronic check,1539.8,0
Madeline,Male,0,1,1,27,1,0,Fiber optic,2,One year,Credit card (automatic),2209.75,0
Markleeville,Female,0,0,1,4,0,0,DSL,5,Month-to-month,Mailed check,223.75,0
Milford,Female,0,1,0,72,1,1,Fiber optic,5,Two year,Electronic check,7751.7,0
Portola,Male,1,1,0,45,1,1,0,0,One year,Credit card (automatic),1174.35,0
Ravendale,Female,1,0,0,45,1,1,Fiber optic,4,Month-to-month,Electronic check,4385.05,0
Calpine,Female,0,0,0,36,1,0,DSL,5,One year,Mailed check,2606.35,0
Sierraville,Male,0,0,0,1,1,0,0,0,Month-to-month,Mailed check,18.9,0
Standish,Male,1,0,0,16,1,1,Fiber optic,0,Month-to-month,Bank transfer (automatic),1261.35,0
Topaz,Female,0,1,0,71,1,0,DSL,6,Two year,Credit card (automatic),5969.3,0
Tulelake,Male,0,1,1,10,1,1,0,0,Month-to-month,Mailed check,253.9,0
Wendel,Male,0,1,1,20,1,0,0,0,Two year,Mailed check,400.0,0
Homewood,Female,0,0,0,4,1,0,DSL,1,Month-to-month,Credit card (automatic),227.35,0
Tahoe City,Male,1,1,0,29,1,1,Fiber optic,1,Month-to-month,Electronic check,2357.75,0
Olympic Valley,Male,0,0,0,2,1,0,Fiber optic,4,Month-to-month,Electronic check,198.5,0
Tahoe Vista,Female,0,0,0,29,1,0,0,0,Two year,Mailed check,554.25,0
Los Angeles,Male,0,0,0,13,1,0,0,0,Month-to-month,Electronic check,251.65,0
Los Angeles,Female,0,1,0,59,1,1,Fiber optic,3,Month-to-month,Electronic check,5597.65,0
Los Angeles,Male,0,1,0,18,1,0,DSL,0,Month-to-month,Bank transfer (automatic),768.05,0
Los Angeles,Female,0,1,1,17,1,0,DSL,4,Month-to-month,Mailed check,1215.8,0
Los Angeles,Male,0,1,0,47,1,0,DSL,4,Two year,Electronic check,3522.65,0
Los Angeles,Male,0,1,1,19,1,1,DSL,0,Month-to-month,Credit card (automatic),910.45,0
Los Angeles,Female,1,1,1,68,0,0,DSL,4,Two year,Electronic check,3656.25,0
Los Angeles,Female,0,1,0,2,1,0,0,0,Month-to-month,Bank transfer (automatic),52.0,0
Los Angeles,Male,0,0,0,7,0,0,DSL,0,One year,Credit card (automatic),150.85,0
Los Angeles,Female,0,0,0,18,1,0,0,0,Month-to-month,Mailed check,389.25,0
Los Angeles,Female,0,1,0,71,1,1,0,0,Two year,Credit card (automatic),1873.7,0
Los Angeles,Male,1,1,0,13,1,1,Fiber optic,3,Month-to-month,Credit card (automatic),1261.0,0
Los Angeles,Male,0,1,0,72,1,1,Fiber optic,4,Two year,Bank transfer (automatic),7346.2,0
Los Angeles,Male,0,1,1,66,0,0,DSL,4,Two year,Credit card (automatic),3708.4,0
Los Angeles,Male,0,1,1,24,1,0,0,0,One year,Credit card (automatic),469.65,0
Los Angeles,Female,0,1,1,56,1,1,0,0,Two year,Mailed check,1385.85,0
Los Angeles,Female,1,1,0,22,1,1,0,0,One year,Bank transfer (automatic),548.8,0
Los Angeles,Female,0,0,0,42,1,0,DSL,3,Month-to-month,Bank transfer (automatic),2536.55,0
Los Angeles,Female,0,1,1,72,1,1,DSL,5,Two year,Bank transfer (automatic),6042.7,0
Los Angeles,Female,0,0,0,12,1,1,Fiber optic,1,Month-to-month,Credit card (automatic),958.25,0
Los Angeles,Male,0,1,0,71,1,1,0,0,Two year,Bank transfer (automatic),1730.65,0
Los Angeles,Female,0,1,0,26,1,0,0,0,One year,Mailed check,459.6,0
Los Angeles,Female,0,0,1,7,0,0,DSL,1,Month-to-month,Mailed check,201.95,0
Los Angeles,Female,0,1,1,6,1,0,DSL,0,Month-to-month,Mailed check,285.2,0
Los Angeles,Male,0,1,0,51,0,0,DSL,1,Month-to-month,Credit card (automatic),1529.45,0
Los Angeles,Male,0,1,1,72,0,0,DSL,6,Two year,Bank transfer (automatic),4664.5,0
Los Angeles,Female,0,0,0,47,1,1,DSL,4,Two year,Mailed check,3496.3,0
Los Angeles,Male,1,0,0,62,1,1,Fiber optic,5,One year,Bank transfer (automatic),7053.35,0
Los Angeles,Female,0,1,1,16,1,0,0,0,Two year,Mailed check,301.55,0
Los Angeles,Male,0,0,0,6,1,0,DSL,1,Month-to-month,Credit card (automatic),312.7,0
Los Angeles,Female,0,1,1,69,0,0,DSL,3,Two year,Credit card (automatic),2960.1,0
Los Angeles,Female,0,1,0,64,1,1,Fiber optic,5,Month-to-month,Electronic check,6953.4,0
Los Angeles,Male,0,0,0,25,1,0,0,0,Month-to-month,Mailed check,541.5,0
Los Angeles,Female,0,0,0,6,1,0,0,0,Two year,Credit card (automatic),116.85,0
Los Angeles,Male,0,1,0,66,1,1,Fiber optic,6,One year,Bank transfer (automatic),7942.15,0
Los Angeles,Female,0,0,0,61,1,1,DSL,5,Two year,Credit card (automatic),5321.25,0
Los Angeles,Female,1,1,0,43,1,1,Fiber optic,3,Month-to-month,Electronic check,4156.8,0
Los Angeles,Female,0,0,0,12,1,0,0,0,Month-to-month,Mailed check,223.6,0
Los Angeles,Male,1,0,0,23,0,0,DSL,1,Month-to-month,Bank transfer (automatic),768.45,0
Los Angeles,Male,1,1,0,71,0,0,DSL,4,Month-to-month,Bank transfer (automatic),3765.05,0
West Hollywood,Female,0,0,0,34,1,1,DSL,2,Month-to-month,Mailed check,2157.5,0
Los Angeles,Female,0,1,0,41,0,0,DSL,2,One year,Mailed check,1391.65,0
Bell,Female,0,1,1,72,1,0,0,0,Two year,Credit card (automatic),1379.8,0
Beverly Hills,Male,1,0,0,14,1,1,Fiber optic,2,Month-to-month,Electronic check,1273.3,0
Beverly Hills,Female,0,0,0,41,1,0,0,0,Two year,Mailed check,810.45,0
Beverly Hills,Female,0,1,1,23,1,1,Fiber optic,1,One year,Credit card (automatic),1810.85,0
Compton,Male,0,1,1,71,1,0,Fiber optic,6,Two year,Credit card (automatic),7782.85,0
Compton,Male,0,1,0,72,1,1,0,0,Two year,Mailed check,1797.1,0
Culver City,Male,0,1,1,6,1,0,Fiber optic,0,Month-to-month,Electronic check,377.85,0
Culver City,Male,0,1,1,23,1,0,0,0,One year,Credit card (automatic),445.3,0
Downey,Female,0,0,0,72,1,0,Fiber optic,6,Two year,Electronic check,7624.2,0
Downey,Female,0,1,0,7,1,0,DSL,1,Month-to-month,Bank transfer (automatic),355.1,0
Gardena,Male,0,1,1,9,1,0,Fiber optic,4,Month-to-month,Electronic check,906.85,0
Gardena,Female,0,0,0,12,1,1,Fiber optic,2,Month-to-month,Electronic check,1057.55,0
Gardena,Female,0,0,0,1,1,0,0,0,Month-to-month,Mailed check,19.4,0
Hawthorne,Female,1,1,1,48,0,0,DSL,1,One year,Bank transfer (automatic),1388.75,0
Hermosa Beach,Male,0,0,0,20,1,0,Fiber optic,1,Month-to-month,Electronic check,1641.3,0
Lynwood,Female,0,0,0,10,1,0,0,0,One year,Mailed check,185.2,0
Malibu,Male,0,1,1,20,1,1,Fiber optic,3,Month-to-month,Mailed check,1826.7,0
Manhattan Beach,Male,0,1,0,20,1,0,0,0,One year,Mailed check,417.5,0
Maywood,Male,0,1,1,19,1,0,0,0,One year,Mailed check,344.5,0
Palos Verdes Peninsula,Male,0,1,0,22,1,0,Fiber optic,5,Month-to-month,Electronic check,2180.55,0
Rancho Palos Verdes,Female,0,0,0,35,1,1,Fiber optic,1,Month-to-month,Credit card (automatic),2835.9,0
Redondo Beach,Female,0,0,0,1,1,0,DSL,0,Month-to-month,Mailed check,45.15,0
Redondo Beach,Male,0,0,0,39,1,1,Fiber optic,0,Month-to-month,Credit card (automatic),2730.85,0
South Gate,Female,1,1,0,54,1,0,Fiber optic,4,One year,Electronic check,5437.1,0
Marina Del Rey,Male,0,0,0,56,1,1,Fiber optic,4,Month-to-month,Mailed check,5794.45,0
Playa Del Rey,Male,0,0,1,18,1,0,DSL,0,Month-to-month,Credit card (automatic),747.2,0
Inglewood,Female,0,1,1,16,1,1,Fiber optic,1,Month-to-month,Credit card (automatic),1267.95,0
Inglewood,Female,0,0,0,68,1,0,DSL,2,One year,Credit card (automatic),3674.95,0
Inglewood,Female,1,1,0,53,1,1,0,0,Two year,Credit card (automatic),1275.6,0
Inglewood,Female,0,1,1,72,1,1,DSL,5,Two year,Credit card (automatic),5893.9,0
Inglewood,Male,0,0,0,9,1,1,Fiber optic,0,Month-to-month,Electronic check,724.65,0
Santa Monica,Female,0,0,0,30,1,0,DSL,1,Month-to-month,Mailed check,1536.75,0
Santa Monica,Female,0,0,0,18,0,0,DSL,2,Month-to-month,Electronic check,607.3,0
Santa Monica,Female,1,1,1,55,1,1,DSL,4,One year,Electronic check,4154.55,0
Torrance,Male,1,0,0,33,1,1,0,0,One year,Bank transfer (automatic),847.8,0
Torrance,Male,0,1,0,44,0,0,DSL,4,Two year,Bank transfer (automatic),2390.45,0
Torrance,Female,0,1,1,30,1,0,DSL,3,Month-to-month,Bank transfer (automatic),1923.5,0
Whittier,Female,0,1,0,71,1,0,0,0,Two year,Bank transfer (automatic),1493.2,0
Whittier,Male,0,1,0,1,1,0,Fiber optic,1,Month-to-month,Credit card (automatic),75.35,0
Whittier,Male,1,1,0,23,1,1,Fiber optic,4,Month-to-month,Electronic check,2184.85,0
Whittier,Female,0,0,1,22,0,0,DSL,3,One year,Credit card (automatic),1031.4,0
Buena Park,Female,0,0,1,49,1,0,0,0,One year,Credit card (automatic),921.3,0
Buena Park,Female,0,1,1,42,1,0,Fiber optic,3,Month-to-month,Electronic check,3875.4,0
Cypress,Female,0,1,1,7,1,0,0,0,Two year,Mailed check,144.15,0
La Habra,Female,0,1,1,67,1,1,Fiber optic,4,One year,Bank transfer (automatic),6689.0,0
La Mirada,Male,0,0,0,15,1,1,Fiber optic,3,Month-to-month,Electronic check,1451.1,0
Montebello,Male,0,1,0,67,1,1,Fiber optic,3,Two year,Electronic check,6368.2,0
Norwalk,Male,0,1,1,53,1,0,DSL,4,Two year,Mailed check,3729.6,0
Pico Rivera,Male,0,1,1,21,1,0,0,0,One year,Mailed check,350.1,0
Santa Fe Springs,Female,0,1,1,40,1,0,DSL,4,Month-to-month,Mailed check,2847.2,0
Stanton,Female,0,1,1,22,1,0,0,0,One year,Bank transfer (automatic),452.35,0
Artesia,Male,0,0,0,39,0,0,DSL,2,Month-to-month,Electronic check,1494.5,0
Avalon,Female,0,1,0,2,1,0,0,0,Month-to-month,Mailed check,41.85,0
Bellflower,Female,0,1,1,57,1,0,0,0,Two year,Bank transfer (automatic),1272.05,0
Harbor City,Male,0,1,1,8,1,0,DSL,1,Month-to-month,Electronic check,475.1,0
Lakewood,Female,0,1,1,7,1,0,0,0,Month-to-month,Mailed check,150.75,0
Hawaiian Gardens,Male,0,0,0,49,1,1,DSL,2,Two year,Bank transfer (automatic),3199.0,0
Lomita,Female,0,0,0,65,1,1,Fiber optic,3,One year,Electronic check,5844.65,0
Los Alamitos,Female,0,0,0,55,1,0,DSL,0,One year,Bank transfer (automatic),2462.6,0
Paramount,Male,0,1,1,71,1,1,DSL,6,Two year,Bank transfer (automatic),6263.8,0
San Pedro,Male,0,0,0,35,1,1,Fiber optic,4,Month-to-month,Mailed check,3403.4,0
Surfside,Male,0,0,0,17,1,1,Fiber optic,5,Month-to-month,Bank transfer (automatic),1672.1,0
Wilmington,Female,0,1,0,72,1,1,Fiber optic,5,Two year,Credit card (automatic),7881.2,0
Carson,Female,0,1,1,28,1,0,Fiber optic,2,One year,Bank transfer (automatic),2320.8,0
Carson,Female,0,1,0,18,1,0,0,0,Two year,Mailed check,370.5,0
Long Beach,Female,0,0,0,52,1,0,DSL,2,Month-to-month,Electronic check,3043.7,0
Long Beach,Female,0,1,0,47,1,0,DSL,2,Month-to-month,Bank transfer (automatic),2723.4,0
Long Beach,Female,0,0,0,23,1,0,DSL,1,Month-to-month,Credit card (automatic),1081.25,0
Long Beach,Male,0,1,1,66,1,0,DSL,4,Two year,Mailed check,4097.05,0
Long Beach,Female,0,0,0,8,1,1,Fiber optic,0,Month-to-month,Electronic check,632.2,0
Long Beach,Female,0,1,1,71,1,1,Fiber optic,6,Two year,Credit card (automatic),8166.8,0
Long Beach,Female,1,0,0,50,1,1,Fiber optic,2,Month-to-month,Electronic check,4113.7,0
Long Beach,Male,0,1,0,46,1,0,DSL,4,Two year,Mailed check,3047.15,0
Altadena,Female,0,0,0,66,0,0,DSL,5,Two year,Bank transfer (automatic),4193.4,0
Arcadia,Female,0,1,0,42,1,1,Fiber optic,2,Month-to-month,Credit card (automatic),3729.75,0
Arcadia,Female,0,0,0,5,1,0,Fiber optic,1,Month-to-month,Mailed check,399.45,0
La Canada Flintridge,Male,0,0,0,29,1,1,DSL,3,One year,Credit card (automatic),1964.6,0
Monrovia,Female,0,1,1,27,1,0,DSL,1,Month-to-month,Mailed check,1336.15,0
Sierra Madre,Female,0,1,1,25,1,0,0,0,Two year,Mailed check,486.05,0
Sunland,Male,0,1,0,57,1,1,Fiber optic,5,Month-to-month,Electronic check,5925.75,0
Pasadena,Female,1,1,0,47,1,1,Fiber optic,3,Month-to-month,Electronic check,4747.2,0
Pasadena,Female,0,0,0,13,1,0,Fiber optic,1,Month-to-month,Mailed check,1028.9,0
Pasadena,Male,0,1,1,71,1,1,DSL,2,One year,Electronic check,4692.55,0
Glendale,Female,0,0,0,1,1,0,0,0,Month-to-month,Electronic check,19.75,0
Glendale,Male,1,0,0,2,1,1,Fiber optic,0,Month-to-month,Mailed check,154.3,0
Glendale,Male,1,0,0,55,1,1,Fiber optic,6,Month-to-month,Electronic check,6382.55,0
Glendale,Male,1,0,0,71,1,1,Fiber optic,4,Two year,Electronic check,7623.2,0
Glendale,Male,0,1,1,50,1,1,0,0,Two year,Mailed check,1261.45,0
Glendale,Male,0,0,0,1,1,0,Fiber optic,2,Month-to-month,Electronic check,89.25,0
Glendale,Male,0,0,0,5,1,0,0,0,Month-to-month,Mailed check,86.05,0
Glendale,Female,0,0,0,66,1,1,Fiber optic,5,One year,Bank transfer (automatic),6779.05,0
La Crescenta,Female,0,1,1,49,1,0,DSL,6,One year,Mailed check,4345.0,0
Agoura Hills,Female,1,1,0,3,0,0,DSL,1,Month-to-month,Electronic check,82.85,0
Calabasas,Male,0,1,1,66,1,1,0,0,One year,Credit card (automatic),1714.55,0
Canoga Park,Male,0,0,1,11,1,1,Fiber optic,1,Month-to-month,Electronic check,893.2,0
Canoga Park,Male,0,0,0,28,0,0,DSL,1,Month-to-month,Credit card (automatic),810.85,0
Winnetka,Male,0,1,0,65,1,1,Fiber optic,4,Two year,Electronic check,6347.55,0
West Hills,Female,0,0,0,62,1,0,0,0,Two year,Credit card (automatic),1123.65,0
Chatsworth,Female,0,1,0,2,1,0,0,0,Month-to-month,Bank transfer (automatic),43.15,0
Encino,Female,0,0,0,2,1,0,0,0,Month-to-month,Credit card (automatic),35.1,0
Newbury Park,Female,0,1,1,55,1,1,0,0,Two year,Credit card (automatic),1388.0,0
Newhall,Male,1,1,0,41,1,0,Fiber optic,3,Month-to-month,Electronic check,3851.45,0
Northridge,Female,0,0,0,30,1,0,Fiber optic,3,One year,Bank transfer (automatic),2638.1,0
Porter Ranch,Male,0,0,0,17,1,0,DSL,2,One year,Mailed check,946.95,0
Pacoima,Female,0,1,1,16,1,0,DSL,4,Two year,Bank transfer (automatic),1114.85,0
Reseda,Male,0,0,0,72,1,1,0,0,Two year,Bank transfer (automatic),1777.6,0
San Fernando,Male,0,0,0,9,1,1,Fiber optic,0,Month-to-month,Electronic check,684.85,0
Sylmar,Female,0,0,0,1,1,0,Fiber optic,1,Month-to-month,Electronic check,74.35,0
North Hills,Male,0,0,1,23,1,0,DSL,2,Month-to-month,Electronic check,1312.45,0
Granada Hills,Male,0,0,1,8,1,0,0,0,Month-to-month,Bank transfer (automatic),159.2,0
Mission Hills,Male,0,1,1,19,0,0,DSL,2,Month-to-month,Mailed check,610.2,0
Santa Clarita,Female,0,0,0,7,1,1,DSL,1,Month-to-month,Electronic check,404.35,0
Sun Valley,Male,0,0,0,61,1,1,Fiber optic,4,One year,Electronic check,6363.45,0
Valencia,Female,0,1,0,57,1,0,DSL,4,Two year,Credit card (automatic),4124.65,0
Tarzana,Male,0,0,1,15,1,0,DSL,3,One year,Mailed check,950.75,0
Thousand Oaks,Female,0,0,0,1,1,0,0,0,Month-to-month,Mailed check,19.65,0
Westlake Village,Female,0,1,0,12,1,0,DSL,0,Month-to-month,Bank transfer (automatic),505.95,0
Thousand Oaks,Male,0,0,0,54,1,0,0,0,Two year,Mailed check,1149.65,0
Woodland Hills,Male,0,1,1,4,1,0,DSL,0,Month-to-month,Electronic check,169.65,0
Oak Park,Female,0,1,0,20,1,0,0,0,One year,Mailed check,393.15,0
Stevenson Ranch,Female,0,0,1,26,0,0,DSL,3,Month-to-month,Mailed check,1147.0,0
Van Nuys,Female,0,1,0,53,1,1,Fiber optic,5,One year,Bank transfer (automatic),5718.2,0
Sherman Oaks,Female,0,0,0,68,0,0,DSL,6,Two year,Credit card (automatic),4539.6,0
Van Nuys,Male,0,1,1,72,1,1,DSL,6,Two year,Credit card (automatic),6397.6,0
Van Nuys,Male,0,0,0,12,1,1,0,0,One year,Credit card (automatic),280.4,0
Sherman Oaks,Female,0,1,0,68,1,1,Fiber optic,2,Two year,Bank transfer (automatic),5711.05,0
