Customer ID,Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Calculated Charges,Charges Difference,Churn
8883-GRDWQ,Male,68,No,0,Stinson Beach,0,20,Unknown,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,54.0,1055.9,1502.1,Stayed,Not churned,Not churned,1080.0,24.09999999999991,0.0
8884-ADFVN,Male,65,Yes,0,Roseville,2,7,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,943.47,Churned,Other,Don't know,713.65,12.799999999999956,1.0
8884-FEEWR,Male,22,No,0,El Dorado Hills,0,35,Offer C,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,20.6,754.0,2224.7,Stayed,Not churned,Not churned,721.0,33.0,0.0
8884-MRNSU,Male,61,Yes,0,Caruthers,8,17,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,19.9,329.75,579.48,Stayed,Not churned,Not churned,338.29999999999995,8.549999999999955,0.0
8885-QSQBX,Female,45,No,0,Forest Falls,0,1,Unknown,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.55,49.55,60.38,Joined,Not churned,Not churned,49.55,0.0,
8887-IPQNC,Female,61,Yes,0,Manhattan Beach,4,7,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,533.46,Stayed,Not churned,Not churned,309.75,3.6999999999999886,0.0
8894-JVDCV,Female,39,No,0,Riverside,0,62,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.05,7133.45,9417.53,Stayed,Not churned,Not churned,7133.099999999999,0.3500000000003638,0.0
8896-BQTTI,Male,41,No,0,Cool,0,1,Offer E,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,25.0,25.0,28.39,Joined,Not churned,Not churned,25.0,0.0,
8896-RAZCR,Female,42,No,0,Oro Grande,0,44,Offer B,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,19.9,868.1,1459.9,Stayed,Not churned,Not churned,875.5999999999999,7.499999999999886,0.0
8898-KASCD,Male,41,No,0,Biggs,0,39,Unknown,No,Unknown,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,35.55,1309.15,1309.15,Stayed,Not churned,Not churned,1386.4499999999998,77.29999999999973,0.0
8901-HJXTF,Female,46,Yes,0,San Diego,1,12,Unknown,No,Unknown,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.2,309.1,309.1,Churned,Competitor,Competitor made better offer,350.4,41.29999999999996,1.0
8902-ZEOVF,Male,28,Yes,1,Chilcoot,9,47,Offer B,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,20.05,951.55,1257.52,Stayed,Not churned,Not churned,942.35,9.199999999999932,0.0
8903-WMRNW,Female,55,Yes,0,Durham,8,15,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,2031.2,Stayed,Not churned,Not churned,1526.25,143.1500000000001,0.0
8903-XEBGX,Male,22,No,1,Lancaster,0,2,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,196.51,Joined,Not churned,Not churned,110.6,1.9499999999999889,
8904-OPDCK,Male,76,Yes,0,Citrus Heights,4,54,Offer B,No,Unknown,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,1364.75,Stayed,Not churned,Not churned,1347.3,17.450000000000045,0.0
8905-IAZPF,Female,32,Yes,0,Capistrano Beach,4,69,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,95.65,6744.2,9978.23,Stayed,Not churned,Not churned,6599.85,144.34999999999943,0.0
8908-NMQTX,Male,36,No,0,Walnut Creek,0,72,Unknown,No,Unknown,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,4566.5,Stayed,Not churned,Not churned,4723.2,156.69999999999982,0.0
8908-SLFCJ,Female,40,No,0,Oroville,0,21,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,20.85,435.25,902.03,Stayed,Not churned,Not churned,437.85,2.6000000000000227,0.0
8909-BOLNL,Male,40,No,0,San Francisco,0,3,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,21.2,52.05,88.2,Joined,Not churned,Not churned,63.6,11.549999999999995,
8910-ICHIU,Female,27,No,0,Essex,0,46,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,6071.8,Stayed,Not churned,Not churned,4399.900000000001,264.2999999999993,0.0
8910-LEDAG,Male,72,Yes,0,Prather,2,34,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,71.55,2427.35,2868.67,Stayed,Not churned,Not churned,2432.7,5.349999999999909,0.0
8914-RBTSB,Male,62,Yes,0,Valley Village,1,31,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,3135.22,Churned,Other,Don't know,2907.8,111.70000000000029,1.0
8917-FAEMR,Female,28,No,0,Vallejo,0,37,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.85,784.25,1764.38,Stayed,Not churned,Not churned,734.45,49.79999999999996,0.0
8917-SZTTJ,Male,31,Yes,1,Los Angeles,7,60,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.65,1161.75,2480.55,Stayed,Not churned,Not churned,1179.0,17.25,0.0
8919-FYFQZ,Male,73,Yes,0,Livermore,2,44,Unknown,No,Unknown,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,1359.7,Churned,Competitor,Competitor had better devices,1335.4,24.299999999999955,1.0
8922-NPKBJ,Male,63,Yes,2,Manteca,10,42,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,19.35,867.3,2309.16,Stayed,Not churned,Not churned,812.7,54.59999999999991,0.0
8929-KSWIH,Male,21,No,0,San Jose,0,25,Offer C,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2513.5,2637.0,Stayed,Not churned,Not churned,2482.5,31.0,0.0
8930-XOTDP,Female,33,Yes,4,North Hollywood,1,18,Unknown,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.95,1082.8,1415.26,Stayed,Not churned,Not churned,1007.1,75.69999999999993,0.0
8931-GJJIQ,Female,46,No,0,Burlingame,0,9,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,1070.6,Churned,Attitude,Attitude of support person,749.6999999999999,53.60000000000002,1.0
8932-CZHRQ,Male,40,No,0,Bell,0,68,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,76.75,5233.25,6612.97,Stayed,Not churned,Not churned,5219.0,14.25,0.0
8937-RDTHP,Male,40,No,1,Burbank,0,1,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,111.45,Churned,Dissatisfaction,Poor expertise of phone support,84.6,0.0,1.0
8938-UMKPI,Female,42,No,0,Corona,0,47,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,6818.54,Churned,Competitor,Competitor had better devices,5000.8,127.14999999999964,1.0
8942-DBMHZ,Male,26,No,0,San Francisco,0,12,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,20.45,255.35,748.67,Stayed,Not churned,Not churned,245.4,9.950000000000015,0.0
8943-URTMR,Female,56,No,0,Lawndale,0,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.65,152.7,210.78,Churned,Price,Lack of affordable download/upload speed,159.3,6.600000000000023,1.0
8944-AILEF,Male,26,Yes,0,Keyes,1,15,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.45,340.85,938.45,Stayed,Not churned,Not churned,291.75,49.10000000000002,0.0
8945-GRKHX,Female,41,No,0,Santa Barbara,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,124.74,Churned,Competitor,Competitor had better devices,78.65,0.0,1.0
8945-MUQUF,Male,22,No,0,Fallbrook,0,51,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,7120.87,Churned,Competitor,Competitor made better offer,4834.8,2.800000000000182,1.0
8946-BFWSG,Male,19,Yes,3,Davis,8,63,Offer B,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,25.25,1573.05,3116.55,Stayed,Not churned,Not churned,1590.75,17.700000000000045,0.0
8947-YRTDV,Male,42,Yes,3,Hoopa,1,32,Unknown,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,4559.39,Stayed,Not churned,Not churned,3033.6,97.95000000000029,0.0
8949-JTMAY,Female,49,No,0,Mc Kittrick,0,29,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,3737.95,Churned,Competitor,Competitor had better devices,2859.4,73.80000000000018,1.0
8950-MTZNV,Male,61,No,0,Carson,0,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.95,44.95,58.58,Joined,Not churned,Not churned,44.95,0.0,
8952-WCVCD,Female,45,Yes,0,South Gate,2,41,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,4565.9,Stayed,Not churned,Not churned,4282.45,120.39999999999964,0.0
8957-THMOA,Female,40,No,3,Big Bear City,0,50,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,20.15,970.85,1918.35,Stayed,Not churned,Not churned,1007.5,36.64999999999986,0.0
8958-JPTRR,Female,23,Yes,0,Calabasas,7,56,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,24.3,1261.7,2449.46,Stayed,Not churned,Not churned,1360.8,99.09999999999992,0.0
8961-QDZZJ,Female,35,Yes,2,Lake Arrowhead,3,57,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.0,5535.8,7940.06,Stayed,Not churned,Not churned,5415.0,120.80000000000018,0.0
8963-JLGJT,Male,20,No,1,Santa Barbara,0,3,Offer E,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,55.9,157.55,257.39,Joined,Not churned,Not churned,167.7,10.149999999999975,
8963-MQVYN,Female,28,No,2,Lost Hills,0,22,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,20.55,469.85,1437.19,Stayed,Not churned,Not churned,452.1,17.75,0.0
8966-KZXXA,Male,48,Yes,1,Long Beach,9,36,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,25.1,930.95,2183.39,Stayed,Not churned,Not churned,903.6,27.350000000000023,0.0
8966-OIQHG,Female,49,Yes,2,Stanton,8,22,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,20.75,452.35,1450.05,Stayed,Not churned,Not churned,456.5,4.149999999999977,0.0
8966-SNIZF,Female,26,Yes,0,Vista,9,70,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,19.45,1303.5,2935.41,Stayed,Not churned,Not churned,1361.5,58.0,0.0
8967-SZQAS,Female,25,No,0,Hornitos,0,14,Offer D,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,1454.53,Stayed,Not churned,Not churned,706.3000000000001,59.14999999999998,0.0
8969-PRHFK,Male,32,No,0,Red Bluff,0,18,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.65,411.25,436.81,Stayed,Not churned,Not churned,353.7,57.55000000000001,0.0
8970-ANWXO,Female,37,No,0,Sacramento,0,23,Offer D,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.75,1756.6,2562.29,Stayed,Not churned,Not churned,1696.25,60.34999999999991,0.0
8972-HJWNV,Female,75,Yes,0,Huron,1,7,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,796.86,Churned,Competitor,Competitor made better offer,591.85,55.0,1.0
8974-OVACP,Female,40,No,0,Yermo,0,1,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,20.15,20.15,47.74,Joined,Not churned,Not churned,20.15,0.0,
8976-OQHGT,Female,38,Yes,3,Lomita,5,4,Unknown,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.5,235.1,405.94,Churned,Dissatisfaction,Lack of self-service on Website,226.0,9.099999999999994,1.0
8979-CAMGB,Male,67,No,0,Vacaville,0,64,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,7332.58,Stayed,Not churned,Not churned,6534.4,153.70000000000073,0.0
8980-WQFWL,Female,61,No,0,Ontario,0,35,Unknown,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,62.1,2096.1,2171.35,Stayed,Not churned,Not churned,2173.5,77.40000000000009,0.0
8981-FJGLA,Male,63,No,2,Hemet,0,11,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,78.0,851.8,1370.12,Stayed,Not churned,Not churned,858.0,6.2000000000000455,0.0
8982-NHAVY,Male,23,No,0,Littlerock,0,27,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.5,2673.45,2982.67,Stayed,Not churned,Not churned,2713.5,40.05000000000018,0.0
8984-EYLLL,Male,29,Yes,0,San Diego,5,64,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,6823.4,9371.25,Stayed,Not churned,Not churned,6736.0,87.39999999999964,0.0
8984-HPEMB,Female,58,No,0,Lytle Creek,0,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.65,8477.6,9748.5,Stayed,Not churned,Not churned,8424.15,53.45000000000073,0.0
8985-OOPOS,Female,54,No,0,Occidental,0,1,Unknown,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,110.15,Joined,Not churned,Not churned,74.1,0.0,
8988-ECPJR,Female,79,Yes,0,Van Nuys,1,34,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.6,2718.3,3596.86,Churned,Dissatisfaction,Product dissatisfaction,2706.4,11.900000000000546,1.0
8990-YOZLV,Female,46,No,0,Hickman,0,69,Offer A,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.9,4577.9,5537.69,Stayed,Not churned,Not churned,4616.1,38.20000000000073,0.0
8990-ZXLSU,Female,63,No,0,Sun City,0,9,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.05,651.5,920.33,Stayed,Not churned,Not churned,621.4499999999999,30.050000000000068,0.0
8992-CEUEN,Female,59,No,0,Arnold,0,1,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,18.85,18.85,26.65,Joined,Not churned,Not churned,18.85,0.0,
8992-JQYUN,Male,40,Yes,0,San Fernando,1,1,Offer E,No,Unknown,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,50.35,50.35,Churned,Competitor,Competitor offered more data,50.35,0.0,1.0
8992-OBVDG,Male,25,No,0,Desert Hot Springs,0,21,Offer D,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.65,1393.6,2230.45,Stayed,Not churned,Not churned,1294.65,98.95000000000005,0.0
8992-VONJD,Female,63,No,1,Long Beach,0,13,Unknown,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.0,764.55,1116.07,Stayed,Not churned,Not churned,728.0,36.54999999999996,0.0
8993-IZEUX,Male,54,No,0,Adin,0,7,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.15,488.65,636.49,Stayed,Not churned,Not churned,484.05000000000007,4.599999999999909,0.0
8993-PHFWD,Female,62,No,0,Old Station,0,3,Unknown,No,Unknown,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,58.9,Churned,Competitor,Competitor had better devices,75.75,16.85,1.0
8996-ZROXE,Male,78,No,0,Miranda,0,57,Offer B,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,53.5,3035.8,4656.88,Stayed,Not churned,Not churned,3049.5,13.699999999999818,0.0
8999-BOHSE,Female,68,No,0,Gilroy,0,11,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,1091.26,Churned,Attitude,Attitude of support person,986.7,61.0,1.0
8999-EXMNO,Female,48,Yes,3,Dos Rios,1,19,Offer D,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,20.15,387.7,989.88,Stayed,Not churned,Not churned,382.85,4.850000000000023,0.0
8999-XXGNS,Female,70,Yes,0,Healdsburg,7,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,9016.65,Stayed,Not churned,Not churned,7614.0,15.850000000000364,0.0
8999-YPYBV,Male,63,Yes,0,Garden Valley,3,45,Offer B,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.35,3858.05,5244.05,Stayed,Not churned,Not churned,3795.75,62.30000000000064,0.0
9000-PLFUZ,Female,70,Yes,0,Merced,3,60,Unknown,No,Unknown,Yes,DSL,No,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,49.45,2907.55,2947.55,Stayed,Not churned,Not churned,2967.0,59.44999999999982,0.0
9003-CPATH,Male,53,No,0,Carson,0,42,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.9,3313.4,3687.25,Stayed,Not churned,Not churned,3355.8,42.40000000000009,0.0
9013-AQORL,Female,26,No,2,Ramona,0,48,Offer B,No,Unknown,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.55,2108.35,2108.35,Stayed,Not churned,Not churned,2186.4,78.04999999999973,0.0
9018-PCIOK,Female,63,No,0,Newark,0,55,Offer B,Yes,No,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,64.75,3617.1,5102.1,Stayed,Not churned,Not churned,3561.25,55.84999999999991,0.0
9019-QVLZD,Female,58,No,0,Oakland,0,1,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,121.68,Churned,Competitor,Competitor made better offer,79.55,0.0,1.0
9025-AOMKI,Female,42,No,0,Carpinteria,0,6,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,799.2,Churned,Other,Moved,561.3,24.899999999999977,1.0
9025-ZRPVR,Male,59,No,0,Pacific Grove,0,9,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,18.95,185.6,633.26,Churned,Attitude,Attitude of support person,170.54999999999998,15.050000000000011,1.0
9026-LHEVG,Female,45,No,0,Boulevard,0,9,Offer E,No,Unknown,Yes,DSL,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,40.75,359.4,379.4,Stayed,Not churned,Not churned,366.75,7.350000000000023,0.0
9026-RNUJS,Male,73,No,0,Van Nuys,0,5,Unknown,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,237.25,330.7,Churned,Dissatisfaction,Product dissatisfaction,251.75,14.5,1.0
9027-TMATR,Female,42,Yes,0,Warner Springs,1,43,Unknown,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,3460.3,5092.19,Stayed,Not churned,Not churned,3388.4,71.90000000000009,0.0
9027-YFHQJ,Male,26,No,0,San Francisco,0,7,Offer E,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,25.05,152.95,468.86,Stayed,Not churned,Not churned,175.35,22.40000000000001,0.0
9028-LIHRP,Male,22,Yes,1,Burbank,1,71,Unknown,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,100.2,7209.0,9600.99,Stayed,Not churned,Not churned,7114.2,94.80000000000018,0.0
9029-FEGVJ,Female,68,Yes,0,Escondido,2,32,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,79.3,2570.0,2639.44,Stayed,Not churned,Not churned,2537.6,32.40000000000009,0.0
9030-QGZNL,Female,31,No,0,Corona,0,8,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,20.85,161.65,253.33,Stayed,Not churned,Not churned,166.8,5.150000000000006,0.0
9031-ZVQPT,Male,21,Yes,0,San Francisco,10,72,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6,8862.28,Stayed,Not churned,Not churned,7790.400000000001,50.19999999999982,0.0
9033-EOXWV,Female,57,No,0,Oakland,0,12,Unknown,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.05,872.65,1335.0,Churned,Other,Don't know,888.5999999999999,15.949999999999932,1.0
9036-CSKBW,Female,62,No,0,Los Gatos,0,51,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,107.45,5680.9,6050.68,Stayed,Not churned,Not churned,5479.95,200.94999999999985,0.0
9039-RBEEE,Male,27,No,0,Santa Clara,0,39,Unknown,No,Unknown,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,1880.85,Churned,Price,Price too high,1909.05,28.200000000000276,1.0
9039-ZVJDC,Male,49,No,0,Pauma Valley,0,3,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,19.1,53.05,102.01,Joined,Not churned,Not churned,57.3,4.250000000000007,
9040-KZVWO,Male,59,No,0,Big Bear Lake,0,26,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.5,2018.1,3048.48,Stayed,Not churned,Not churned,1963.0,55.09999999999991,0.0
9046-DQMTP,Male,49,No,0,Kyburz,0,35,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,20.75,739.9,1367.1,Stayed,Not churned,Not churned,726.25,13.649999999999975,0.0
